row_num,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
247400,2019-05-04 08:40:14,30434173205605,fraud_Conroy-Cruickshank,gas_transport,45.19,Kylie,Kirby,F,79816 Jackson Squares,Shedd,OR,97377,44.453,-123.1065,917,Radio broadcast assistant,1995-07-08,02900b2958313ff5755df83805800d39,1336120814,44.998857,-123.408163,0
26239,2020-06-30 00:27:19,571844099986,fraud_Bogisich Inc,grocery_pos,315.39,Susan,Mills,F,005 Cody Estates,Louisville,KY,40202,38.2507,-85.7476,736284,Engineering geologist,1952-04-02,db61932a533ba7ff64a37c40cb90c610,1372552039,37.478147,-86.731721,1
713280,2019-10-31 23:11:07,180094608895855,fraud_McDermott-Weimann,grocery_pos,347.84,Tammie,Harper,F,57887 Gutierrez Harbor,Westfir,OR,97492,43.7575,-122.481,597,Forensic psychologist,1961-05-19,69338ec68375e1ee5a0b04518e15937b,1351725067,43.3337,-122.702647,1
387443,2020-11-19 21:29:11,6538441737335434,"fraud_Greenfelder, Bartoletti and Davis",misc_net,826.89,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,1997-09-22,ee5900b043f40d0188f371fc5f0b6908,1384896551,41.409237,-81.072455,1
327375,2020-10-24 22:20:33,4883407061576,"fraud_Rowe, Batz and Goodwin",grocery_pos,322.47,Rachel,Williams,F,6386 Bailey Hill Apt. 421,Seattle,WA,98118,47.5412,-122.275,837792,Systems developer,1936-12-23,9b4096f11b62cd5224508a17f19ff6c3,1382653233,48.429622,-123.129855,1
233577,2019-04-28 00:12:51,30371006069917,fraud_Parisian and Sons,gas_transport,20.53,Robert,James,M,92021 Miranda Meadows,Tamaroa,IL,62888,38.138000000000005,-89.2231,2135,"Development worker, community",1961-01-31,2c0ddd387556e80064d4c3283da9762b,1335571971,37.231385,-89.729449,1
558020,2019-08-25 23:37:41,4162872756672112717,"fraud_Larkin, Stracke and Greenfelder",entertainment,421.92,Jacqueline,Johnson,F,0467 Jerry Pines Apt. 640,Ridge Spring,SC,29129,33.8714,-81.6559,3164,Field trials officer,1961-01-30,59071ffa6cfed12e066a89d0c2c0ccb7,1345937861,34.436294000000004,-81.9725,1
1164955,2020-05-01 05:47:01,4756039869079882102,"fraud_Quitzon, Green and Bashirian",shopping_pos,2.84,Francisco,Hernandez,M,980 Smith Gardens,Gainesville,TX,76240,33.6547,-97.1583,26120,"Engineer, manufacturing",1954-01-06,e1e7c4cdf970fd35ee102d4b685ae446,1367387221,34.633272,-98.050863,0
466965,2019-07-25 02:28:14,213173753804333,fraud_Bailey-Morar,grocery_pos,295.06,Joseph,Wagner,M,822 Austin Spur,North Judson,IN,46366,41.2244,-86.6966,5791,"Doctor, general practice",1959-10-07,e19014b76546c1f82cdf2583b783164f,1343183294,40.801423,-85.926046,1
288610,2019-05-21 23:49:11,2260801330657968,fraud_Kris-Weimann,misc_net,704.16,Monique,Fox,F,755 Gardner Heights Apt. 420,Paxton,MA,1612,42.3066,-71.9202,4845,Accounting technician,1926-09-14,11bc766d977c1f3baf742f7088325e6c,1337644151,43.244289,-72.72196,1
75008,2020-07-17 13:13:02,4026222041577,fraud_Beier and Sons,home,27.28,Debbie,Payne,F,204 Ashley Neck Apt. 169,Preston,CT,6365,41.5224,-71.9934,4720,Broadcast presenter,1977-05-18,17ec21f67eb6a9467a42004bdceff210,1374066782,41.951775,-71.11201,0
936887,2020-01-08 00:09:43,6011693194885790,fraud_Vandervort-Funk,grocery_pos,311.47,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",1995-12-04,efcc0df0752e3db85368646a7a1d8960,1357603783,45.130086,-93.352728,1
364420,2019-06-17 22:36:58,4682744518117239,"fraud_Bradtke, Torp and Bahringer",personal_care,48.28,Gregory,Webster,M,66035 Benjamin Villages,Syracuse,MO,65354,38.6547,-92.8929,628,"Radiographer, diagnostic",1961-12-18,b99f8686cf4ac9b948129f09d8976361,1339972618,38.998945,-92.806554,1
1257017,2020-06-07 13:23:30,30082025922891,"fraud_Hahn, Bahringer and McLaughlin",personal_care,94.32,Kathleen,Thompson,F,199 Patterson Fords Apt. 132,Naples,FL,34112,26.1184,-81.7361,276002,"Pilot, airline",1934-06-23,9886af7b811c5895fb4ce61b48f3283f,1370611410,27.078005,-81.185787,0
373492,2019-06-22 02:39:14,3501509250702469,"fraud_Jones, Sawayn and Romaguera",misc_net,701.96,Frank,Anderson,M,0611 Stafford Valley Suite 504,Naples,FL,34112,26.1184,-81.7361,276002,"Programme researcher, broadcasting/film/video",1979-01-02,842a049e84be2aa2ebec4a188fd66a6f,1340332754,26.447357,-81.38104200000001,1
815115,2019-12-07 23:43:09,4430881574719618,fraud_Jaskolski-Vandervort,misc_net,716.47,Alicia,Morales,F,4456 Dunn Roads,Meredith,CO,81642,39.3199,-106.6596,61,Public relations account executive,1939-11-04,8e0674a24f9e7a59a74f2241ddc94c2d,1354923789,38.930934,-106.540689,1
890494,2019-12-23 23:50:13,6011581063717667,fraud_Mohr-Bayer,shopping_net,1010.05,Jerry,Perkins,M,3867 Susan Corners Apt. 883,Brashear,MO,63533,40.1959,-92.4333,805,Private music teacher,1970-06-27,f820f3774de256a05c17628f6a1b6f01,1356306613,41.140353000000005,-91.731263,1
822797,2019-12-09 05:16:21,6011626928491360,fraud_Koepp-Witting,grocery_pos,313.28,Heather,Roberts,F,62934 Maria Cliffs Suite 350,Bethel Springs,TN,38315,35.2289,-88.64399999999999,3876,Senior tax professional/tax inspector,1960-11-19,f632260a9d0317abbc41a37859875ff7,1355030181,34.775708,-89.341562,1
125646,2020-08-03 23:33:26,2358122155477959,fraud_Sporer-Keebler,personal_care,18.29,Mike,Tran,M,17355 Mendoza Bypass Suite 059,Linthicum Heights,MD,21090,39.2092,-76.6681,9784,"Conservator, furniture",1924-10-30,281a9765dc7f9ea05fa96773ff7b7518,1375572806,39.393009,-75.779771,1
286840,2019-05-20 22:17:53,4844243189971,fraud_Huel Ltd,misc_net,770.45,David,Santiago,M,056 Anthony Creek Suite 406,Downey,CA,90240,33.9581,-118.1174,111772,Fine artist,1963-03-13,08a599a447846a2ef1317df61a0e1d65,1337552273,33.396117,-118.127135,1
221309,2020-09-07 22:50:55,4623560839669,"fraud_Windler, Goodwin and Kovacek",home,394.82,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,1954-07-15,00d6b58d91cdfd99b525b18fa250778d,1378594255,42.001271,-94.895399,1
360776,2019-06-16 23:54:42,3561963695236764,fraud_Huel Ltd,misc_net,731.23,Michael,Lee,M,7915 Dawn Roads Apt. 544,Shelter Island,NY,11964,41.06399999999999,-72.3366,1858,Clinical biochemist,1984-03-03,c175d66a42296300ad2804d86cfc43d3,1339890882,41.338215000000005,-73.263029,1
45476,2019-01-28 00:07:20,676234256292,fraud_DuBuque LLC,grocery_pos,296.87,David,Vasquez,M,06539 Gregory Mountains Suite 029,Parker Dam,CA,92267,34.298,-114.156,126,Marketing executive,1992-10-07,67a4368c92088255cd2dac11bfba9b5e,1327709240,33.352471,-113.515467,1
969770,2020-01-27 02:46:36,346243940647414,"fraud_Robel, Cummerata and Prosacco",gas_transport,7.45,Sean,Miller,M,6340 Jeffrey Dale,Thornville,OH,43076,39.8974,-82.4071,9051,Audiological scientist,1983-01-08,5a483cb928ba8913781c63ede9d594e9,1359254796,40.595531,-82.046529,1
862506,2019-12-18 01:38:11,4601636330889,fraud_Rowe-Vandervort,grocery_net,8.66,Mark,Rivera,M,383 Contreras Hills Suite 658,Humble,TX,77338,30.0041,-95.2825,194500,Tax adviser,1990-12-18,782f208d04b48b8255d3439114dd64f9,1355794691,29.143706,-95.618876,1
925007,2020-01-01 03:56:59,30181367542315,fraud_Vandervort-Funk,grocery_pos,291.24,Danielle,Walker,F,9824 Mitchell Run,Powell Butte,OR,97753,44.2415,-121.0113,2016,Local government officer,1953-12-25,da2b563e50a1efd7e9e5b517bad69a18,1357012619,43.510245,-120.68773799999998,1
945660,2020-01-13 02:23:17,349612764943496,fraud_Cartwright-Harris,grocery_pos,317.82,Xavier,Beltran,M,61107 Edwards Dam Apt. 463,Big Creek,KY,40914,37.1046,-83.5706,467,"Psychologist, forensic",1984-06-04,f0d5b7ff6773830bd0d554d63107a0ff,1358043797,37.018117,-83.79683100000001,1
154235,2019-03-23 22:55:54,2720830304681674,fraud_Kirlin and Sons,personal_care,18.35,Melissa,Aguilar,F,21326 Taylor Squares Suite 708,Clarksville,TN,37040,36.522,-87.34899999999999,151785,Pathologist,1974-03-28,4b5b79570e38aa7351fe08cee131a858,1332543354,36.754307,-88.172838,1
433049,2019-07-13 07:29:09,6506116513503136,fraud_Lockman Ltd,grocery_pos,212.18,Kimberly,Rice,F,63991 Destiny Rue Apt. 651,Tyler,TX,75703,32.2768,-95.3031,144160,Sports development officer,1984-05-04,4f05d8b10de05eff5de002e1bd5bc93a,1342164549,32.113024,-94.695185,0
743209,2019-11-14 02:17:26,3525590521269779,fraud_Stracke-Lemke,grocery_pos,307.42,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,8a974b4dba226bd3d3b425194e7b00f3,1352859446,36.073859000000006,-78.492127,1
1226674,2020-05-26 22:39:06,3576144910346950,fraud_Zemlak Group,misc_net,869.0,Thomas,Payne,M,9455 Kathleen Brook Apt. 651,Huslia,AK,99746,65.6899,-156.292,277,"Engineer, civil (consulting)",1965-11-06,e481b5ddff908fd16d44c92433ba441f,1369607946,64.882698,-156.439879,1
213710,2019-04-19 11:12:35,180072527505094,"fraud_Towne, Greenholt and Koepp",shopping_net,7.69,Cody,Miller,M,25748 John Wells,Mooresville,NC,28117,35.584,-80.8685,69793,Control and instrumentation engineer,1953-12-08,c8f748edaacc4d3011a0a069d96f9b9d,1334833955,36.108568,-81.763736,0
387823,2020-11-20 02:24:12,3582402971899057,fraud_Brekke and Sons,gas_transport,15.49,Michele,Patrick,F,557 Lynn Garden Suite 907,Spirit Lake,ID,83869,47.9657,-116.868,4161,Production manager,1957-06-12,e45a6b5f8e6373f6456632a09969eda1,1384914252,47.978198,-117.265082,1
341325,2019-06-10 03:28:25,345933964507467,fraud_Cummerata-Jones,gas_transport,11.62,Carol,Dillon,F,27479 Reeves Dale,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,1985-03-19,3759cf71a0c2b803d43d76093001af82,1339298905,38.147408,-74.35677,1
635830,2019-09-28 01:53:49,676179782773,fraud_Doyle Ltd,grocery_pos,317.41,Brittany,Mccarthy,F,621 Reilly Road Apt. 756,Albany,NY,12207,42.656000000000006,-73.7508,151022,Sales executive,1957-12-17,d09962a495b9de7a41576ef58389ac3a,1348797229,43.233428,-73.490282,1
1023620,2020-02-28 03:55:02,4223708906367574214,fraud_Marks Inc,gas_transport,13.93,Adam,Riddle,M,27718 Mason Bypass,Mount Saint Joseph,OH,45051,39.0965,-84.6431,177,Exhibition designer,1974-05-30,6ef7657645a922b85ad5f2c8a7068d7b,1362023702,38.37044,-85.536501,1
179585,2019-04-04 01:15:52,30181367542315,fraud_Pouros-Haag,shopping_pos,15.71,Danielle,Walker,F,9824 Mitchell Run,Powell Butte,OR,97753,44.2415,-121.0113,2016,Local government officer,1953-12-25,5ca6decf059df4c44e8d48144ddb911b,1333502152,43.401504,-121.092924,0
316107,2019-06-01 17:32:39,2229824890647120,"fraud_Koss, Hansen and Lueilwitz",home,123.79,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,58d1c9c456f5b035735289ca88560148,1338571959,30.366789,-90.415135,0
307992,2020-10-16 02:02:24,30042378430132,fraud_Auer-Mosciski,grocery_pos,319.1,Connor,Grant,M,0654 Kevin Turnpike Apt. 084,Northport,NY,11768,40.9051,-73.3309,21902,Tour manager,1976-05-16,7814e756c3fc0af4eb76918fd6acd763,1381888944,41.346861,-73.811637,1
60156,2019-02-05 03:14:05,378278619832195,fraud_Conroy-Emard,food_dining,73.27,Mary,Mcintyre,F,77921 Costa Villages,Eugene,OR,97403,44.0385,-123.0614,191096,"Scientist, physiological",1964-04-06,2667a93216682ed83e3b07841e2a4378,1328411645,44.439819,-122.83754,0
291714,2020-10-08 22:19:46,344342339068828,fraud_Halvorson Group,misc_pos,7.24,Ruth,Fuller,F,37732 Joe Courts Apt. 752,Darien,GA,31305,31.3826,-81.4312,5989,Tax adviser,1967-05-05,011209c0640ccd17b27aea938fa50d5a,1381270786,31.233161,-81.222616,1
1036467,2020-03-05 18:45:59,630451534402,"fraud_Baumbach, Feeney and Morar",shopping_net,5.16,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,1972-06-12,10c502b6e2f22295e6ae4d3ef66b8019,1362509159,46.550229,-87.482298,0
499732,2020-12-19 23:19:17,374125201044065,fraud_Schumm PLC,shopping_net,1121.05,Christopher,Gilbert,M,20937 Reed Lakes Apt. 271,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",1970-07-20,60213a1124214805d1c9bb3678045254,1387495157,39.934793,-77.653351,1
366414,2019-06-18 22:52:02,6506116513503136,"fraud_Medhurst, Cartwright and Ebert",personal_care,15.95,Kimberly,Rice,F,63991 Destiny Rue Apt. 651,Tyler,TX,75703,32.2768,-95.3031,144160,Sports development officer,1984-05-04,09d70d84937010c08e0486a16a990c64,1340059922,31.354382,-95.539389,1
879107,2019-12-22 03:45:44,180067784565096,fraud_Rau and Sons,grocery_pos,342.49,Mary,Juarez,F,35440 Ryan Islands,North Prairie,WI,53153,42.9385,-88.395,2328,Applications developer,1942-01-06,43c618488f95d724cd72dc48793bcc25,1356147944,42.276321,-89.050605,1
600154,2019-09-12 01:56:55,3598215285024754,fraud_Goldner-Lemke,entertainment,471.28,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",1970-10-21,390764def9680af2ac019858de92f69c,1347415015,41.590926,-73.196872,1
403057,2020-11-26 20:35:18,180046165512893,"fraud_Johnson, Runolfsdottir and Mayer",misc_net,835.51,Erica,Walker,F,084 Holmes Avenue Suite 206,Stayton,OR,97383,44.8021,-122.7624,9587,"Engineer, biomedical",1968-03-24,735e4e15e2df7e164156e1d4c8f6c5d9,1385498118,43.922252,-122.782957,1
505461,2019-08-07 14:15:38,3576144910346950,fraud_Schaefer Ltd,kids_pets,26.57,Thomas,Payne,M,9455 Kathleen Brook Apt. 651,Huslia,AK,99746,65.6899,-156.292,277,"Engineer, civil (consulting)",1965-11-06,8bce53e966022b55bc922578d9f59390,1344348938,65.162648,-155.914368,0
458193,2019-07-21 19:53:25,3595192916105588,fraud_Kub-Heaney,health_fitness,55.13,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",1993-05-14,1d82c555e8873638e97d54dbcfc3ef17,1342900405,34.134152,-79.287846,0
838305,2019-12-13 03:46:23,4149635823017,fraud_Deckow-O'Conner,grocery_pos,303.67,Samuel,Farrell,M,428 Michael Tunnel Apt. 377,Cleveland,AL,35049,33.9778,-86.5598,3996,Aid worker,1977-06-14,41779027506d9f4f465cd6316c8e2e0a,1355370383,34.471033,-86.923381,1
195482,2019-04-10 23:47:29,3519607465576254,fraud_Stoltenberg-Beatty,shopping_pos,873.75,Audrey,Gonzalez,F,34180 Lopez Plaza,Fields Landing,CA,95537,40.7268,-124.2174,276,"Scientist, audiological",1929-05-06,7949a4e2461f7ad6c3db4ab64edbbf6a,1334101649,41.58343,-124.129603,1
995555,2020-02-10 23:17:42,30376238035123,fraud_Welch Inc,misc_net,709.61,Cynthia,Davis,F,7177 Steven Forges,Sixes,OR,97476,42.825,-124.4409,217,Retail merchandiser,1928-10-01,07a94ed6a98578556708676836f30bc8,1360538262,42.421976,-125.223482,1
1166508,2020-05-02 02:47:42,213153151785052,fraud_Emard Inc,gas_transport,55.4,Rebecca,Conley,F,181 Moreno Light Apt. 215,Tomahawk,WI,54487,45.4963,-89.7273,9594,Seismic interpreter,1997-11-23,6f2f71aabbf10f0f53e53c61e3c69bf1,1367462862,46.434246,-89.405906,0
90175,2020-07-22 03:26:57,4195740185974,fraud_Bartoletti-Wunsch,gas_transport,7.65,Benjamin,Robinson,M,0701 John Ranch,Portland,OR,97210,45.5303,-122.7033,841711,"Engineer, building services",1963-04-04,1d043824d6eea7c631cd24e12c0911bb,1374463617,45.040038,-121.810712,1
612529,2019-09-16 22:19:12,4312133045694601139,fraud_Rempel Inc,shopping_net,1050.84,Julian,Price,M,086 Pierce Cove,Pikesville,MD,21208,39.3764,-76.729,33917,Company secretary,1977-06-12,737c9056c3f0f2d5d15703d7f51e0eb5,1347833952,39.863493,-76.680549,1
99994,2019-02-28 15:34:59,30074693890476,fraud_Carroll PLC,health_fitness,21.29,Kelsey,Richards,F,889 Sarah Station Suite 624,Holcomb,KS,67851,37.9931,-100.9893,2691,Arboriculturist,1993-08-16,472c57c5d3ce0c799949c755e0a78f55,1330443299,38.970761,-100.185506,1
1155738,2020-04-27 06:50:21,4599735407877245080,fraud_Kling Inc,gas_transport,77.72,Mary,Myers,F,39787 Pamela Fall Suite 639,Tiptonville,TN,38079,36.3846,-89.4649,5577,Geochemist,1964-12-30,6603d01b752c96bbae25e67b127b82bb,1367045421,36.222905,-88.977693,0
355612,2020-11-05 23:10:32,370612217861404,fraud_Botsford and Sons,home,322.25,Amanda,Fitzgerald,F,298 Kayla Lights,Bristol,PA,19007,40.1159,-74.8536,21125,"Administrator, charities/voluntary organisations",1985-05-25,c98698293749fbd9f5925245d14a036b,1383693032,39.865905,-74.57854,1
472165,2019-07-27 07:04:06,3598304579370089,fraud_Spinka Inc,grocery_net,55.27,Vincent,Flowers,M,0189 Emily Prairie,Wichita,KS,67232,37.6395,-97.1714,409656,Heritage manager,1985-12-27,e5cb7962a052258cd8675fbe14688c05,1343372646,38.610458,-96.66805,0
130454,2019-03-12 23:38:49,30143713661454,fraud_Durgan-Auer,misc_net,795.4,Nicholas,Thornton,M,5270 Megan Burg Suite 756,Halma,MN,56729,48.6669,-96.5969,140,"Embryologist, clinical",1942-01-06,2f86eb3521e9545c239ed00c270edf00,1331595529,48.987292,-96.715947,1
1212022,2020-05-22 01:12:33,4239436242473,"fraud_Christiansen, Goyette and Schamberger",gas_transport,9.89,James,Leon,M,826 Benjamin Stravenue,Alexandria,VA,22311,38.832,-77.12,321490,"Scientist, biomedical",1991-10-04,32396384fa67ca9751eaef778ec0f78e,1369185153,38.672694,-76.683063,1
679822,2019-10-17 03:03:01,2264937662466770,fraud_Bernhard Inc,gas_transport,11.07,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,1995-10-17,0a77022a34db566a57648ff59abec4bd,1350442981,29.005518,-98.060889,1
88423,2019-02-21 21:35:55,573860193545,fraud_Koelpin and Sons,misc_net,823.23,Cristian,Jones,M,0423 Kirby Field Suite 623,Wilmette,IL,60091,42.0765,-87.7246,27020,Trade mark attorney,1986-07-23,6220ba63ea7c03dd9e9f5ece37472294,1329860155,41.518418,-86.779707,1
1070358,2020-03-20 17:21:10,4040099974063068803,fraud_Donnelly PLC,misc_net,794.37,Jeffrey,Lewis,M,24255 Bryan Square,Palermo,ND,58769,48.3396,-102.24,229,Administrator,1983-03-20,f1ac00a789725d88207c6f513b7b3fa5,1363800070,49.319752,-102.09177,1
11956,2019-01-07 22:45:57,4301028321766222513,fraud_Bernier and Sons,kids_pets,45.72,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,1978-10-26,c3920512c3b17afb16b1c2d9923e1681,1325976357,39.825621000000005,-80.672412,0
1093268,2020-03-30 15:48:36,4873783502705038,fraud_Botsford PLC,home,23.77,Elizabeth,Maxwell,F,194 Goodman Fall Apt. 569,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,1974-03-10,7852240dac566353e9eb2ae67eea9313,1364658516,48.659368,-121.992573,0
457409,2020-12-10 02:12:44,4560395181594436016,fraud_Harber Inc,gas_transport,10.97,Angela,Taylor,F,6343 Ramirez Skyway Apt. 518,Lakeport,CA,95453,39.047,-122.9328,11256,Podiatrist,1972-10-18,29b86851da4ca18ad6eb6a21cb194175,1386641564,39.217949,-122.002342,1
966105,2020-01-25 13:48:01,560881134780,"fraud_Cremin, Hamill and Reichel",misc_pos,50.68,Audrey,Martinez,F,343 Joshua Views,Liberty Mills,IN,46946,41.0356,-85.7358,136,Soil scientist,1953-03-19,6f8d1934c10b7542f7492b251e899773,1359121681,41.336653000000005,-86.113709,1
189235,2020-08-26 07:13:37,4433091568498503,fraud_Kihn Inc,shopping_pos,10.96,Linda,Davis,F,493 Todd Views,Gaithersburg,MD,20882,39.2335,-77.1458,135332,Clinical biochemist,1936-03-28,c1ce23096ba1af15a4087227ca9cdcd0,1377501217,40.160955,-77.257326,0
19713,2019-01-12 23:51:28,38797410705641,"fraud_Lehner, Mosciski and King",misc_net,741.88,Andrew,Tucker,M,583 Gray Creek,Oak Hill,NY,12460,42.4069,-74.1528,277,Glass blower/designer,1971-12-12,e476aeb3d8efea782371965ed2a308bb,1326412288,42.342886,-73.446027,1
308053,2020-10-16 03:01:24,30042378430132,fraud_Huel Ltd,misc_net,714.25,Connor,Grant,M,0654 Kevin Turnpike Apt. 084,Northport,NY,11768,40.9051,-73.3309,21902,Tour manager,1976-05-16,1537ced82ebd3654b8431608c59e712e,1381892484,41.436488,-74.17256400000001,1
425459,2020-12-03 00:36:33,3588001568691267,fraud_Schamberger-O'Keefe,grocery_pos,298.76,Jason,Johnson,M,5942 Thomas Park,Craig,AK,99921,55.4732,-133.1171,1920,Commissioning editor,1997-06-17,faa98e77154a17b666e2931eb639e1c3,1386030993,55.408278,-132.321002,1
283422,2020-10-05 09:09:43,4861310130652566408,"fraud_Reichert, Huels and Hoppe",shopping_net,983.27,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",1977-12-16,39e1e299ec513f65423252041e3ade5c,1380964183,31.089718,-91.479471,1
279637,2020-10-03 23:29:19,3585740823295298,"fraud_Hahn, Douglas and Schowalter",travel,6.27,James,Greene,M,082 Hernandez Bypass Apt. 886,Quanah,TX,79252,34.2956,-99.7494,3202,"Librarian, public",1998-03-18,41533b7a09d03ce4028f8795861c5d9d,1380842959,34.839534,-100.746469,0
377896,2020-11-15 21:40:40,3536818734263520,"fraud_Yost, Schamberger and Windler",kids_pets,20.77,Gerald,Frank,M,95793 Andrea Ville Suite 533,Des Moines,IA,50314,41.603,-93.633,222785,Interior and spatial designer,1981-08-10,039afb9cab4809dcf241eb14b6f30f6a,1384551640,42.334958,-94.387894,0
1024976,2020-03-01 01:36:09,4181833256558613886,fraud_Gerlach Inc,shopping_net,1124.48,Jessica,Potter,F,7600 Stephen Course Suite 031,Red River,NM,87558,36.6659,-105.4694,606,"Surveyor, land/geomatics",1988-09-06,0a8b9a5ef5f69d67630542e10a9cdbc7,1362101769,36.900262,-105.387072,1
100314,2019-02-28 20:48:07,630425673344,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,1025.34,Bryan,Miller,M,411 Laurie Fords,Cass,WV,24927,38.388000000000005,-79.9906,365,Special effects artist,1970-03-14,bc1a0595d285d3696a7d56fb9b532dd4,1330462087,38.999409,-79.78534,1
35853,2019-01-21 22:27:05,3518669219150142,fraud_Pacocha-Bauch,shopping_pos,797.87,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.23299999999999,31394,Hospital doctor,1996-11-12,a30424554e0d1b68448de32060b12962,1327184825,39.600853,-84.169555,1
1165555,2020-05-01 15:06:15,30131826429364,fraud_Carroll PLC,health_fitness,4.46,Brianna,Foley,F,57256 Raymond Ports,Knoxville,TN,37932,35.9335,-84.1481,391389,"Designer, industrial/product",1994-04-22,22a994b2b46cc84a61a6f20748b30eb7,1367420775,36.432274,-84.423413,0
1002709,2020-02-15 22:32:21,213102873001603,"fraud_Douglas, Schneider and Turner",shopping_pos,972.15,Joanne,Padilla,F,477 Alejandro Knolls Suite 828,Gardiner,OR,97441,43.7857,-124.1437,260,"Engineer, maintenance",1956-09-01,5b4560caa0db9fd4deedb4ca64ec8a98,1360967541,43.141466,-123.515659,1
1253252,2020-06-06 00:13:48,4440581794652,fraud_Marks Inc,gas_transport,8.73,Karen,Cooper,F,425 Caleb Point Apt. 050,San Diego,CA,92128,33.0067,-117.069,1241364,"Pharmacist, hospital",1960-03-01,2d6fc1309cd568db0c8d0c9187d1a74d,1370477628,33.717808000000005,-117.805464,1
703304,2019-10-27 12:32:54,4661996144291811856,fraud_Gleason and Sons,kids_pets,13.57,Linda,Park,F,24607 Charles Mountains,Fenelton,PA,16034,40.8555,-79.7372,2054,Operations geologist,1963-08-04,8d8d233d6a13ef123244511c9955c97b,1351341174,41.227028,-79.362013,0
261829,2020-09-26 00:24:21,4646845581490336108,fraud_Christiansen-Gusikowski,misc_pos,8.57,Julia,Bell,F,576 House Crossroad,West Sayville,NY,11796,40.732,-73.1,4056,Film/video editor,1990-06-25,34f31096f3eb3543355af42435ca8b51,1380155061,40.594429,-73.18288100000001,1
1176964,2020-05-05 23:49:02,4318414072191879,fraud_Cormier LLC,shopping_net,1122.4,Jerry,Parker,M,8611 Tricia Fork,East China,MI,48054,42.7769,-82.5437,7339,"Copywriter, advertising",1962-01-24,d1d3826ea479f875d24c13cb06a2ec92,1367797742,42.227291,-82.93794,1
373503,2019-06-22 02:47:21,3517527805128735,fraud_Doyle Ltd,grocery_pos,340.22,Tracy,Conway,F,6778 Campos Field,Bonfield,IL,60913,41.1573,-88.0619,1617,Medical secretary,1990-04-25,7ceebd3f958dcb748687bb4af6e8e7fd,1340333241,41.675511,-87.909279,1
193150,2019-04-09 14:53:04,4424338559877976,"fraud_Dare, Fritsch and Zboncak",health_fitness,62.29,Denise,Barnett,F,23220 Eaton Harbors,Kirby,OH,43330,40.813,-83.4196,118,Private music teacher,1957-11-12,e37a36bdbe7a015c713e01712cb476b4,1333983184,39.974074,-83.217003,0
995756,2020-02-11 02:34:33,4997733566924489,fraud_Schamberger-O'Keefe,grocery_pos,355.09,Stephanie,Taylor,F,598 Martin Pine Suite 365,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,1971-08-06,bde505e0c5d977e28ef3f4d6754ba4c0,1360550073,44.644148,-92.959631,1
403381,2020-11-27 00:53:59,3513506355699497,fraud_Strosin-Cruickshank,grocery_pos,291.54,Sarah,Adams,F,5654 Peterson Land,Ridgeland,MS,39157,32.4122,-90.1207,24645,"Scientist, clinical (histocompatibility and immunogenetics)",1966-05-29,049a75d37d15ae57456ced33ab84d8e1,1385513639,33.273593,-90.503484,1
909081,2019-12-28 22:20:46,4116554952971686,fraud_Kihn Inc,shopping_pos,817.89,Bridget,Bowen,F,49120 Regina Island Apt. 170,Port Saint Lucie,FL,34953,27.2625,-80.3793,181438,Primary school teacher,1934-03-19,c451cfa830157244aa3891e802d3da20,1356733246,28.010801,-80.602223,1
884464,2019-12-22 23:32:26,4424338559877976,fraud_Rutherford-Mertz,grocery_pos,339.79,Denise,Barnett,F,23220 Eaton Harbors,Kirby,OH,43330,40.813,-83.4196,118,Private music teacher,1957-11-12,c9bf46ddbb427cc363b87b18d037485e,1356219146,41.452215,-83.194424,1
